player_id,Player,DraftYear,Pick,PickBand,text_profile
7494,Jonas Valančiūnas,2011,5,Top10,"Giocatore: Jonas Valančiūnas. Provenienza: Overseas (Lithuania). Scelto al Draft NBA 2011 con la pick 5. Fascia di scelta: Top10. Tiro da 3: 34.2%, tiratore da 3 punti discreto. Tiri liberi: 79.3%, buon tiratore di tiri liberi. Rimbalzi: 8666.0 a partita, forte rimbalzista. Assist: 1289.0 a partita, ottimo playmaker e passatore. Segna in media 12202.0 punti a partita. Win Shares in carriera: 84.1."
7495,Jan Veselý,2011,6,Top10,"Giocatore: Jan Veselý. Provenienza: Overseas (Czechia). Scelto al Draft NBA 2011 con la pick 6. Fascia di scelta: Top10. Tiri liberi: 40.8%, tiratore di liberi migliorabile. Rimbalzi: 562.0 a partita, forte rimbalzista. Assist: 96.0 a partita, ottimo playmaker e passatore. Segna in media 590.0 punti a partita. Win Shares in carriera: 4.0."
7496,Bismack Biyombo,2011,7,Top10,"Giocatore: Bismack Biyombo. Provenienza: Overseas (Democratic Republic of Congo). Scelto al Draft NBA 2011 con la pick 7. Fascia di scelta: Top10. Tiri liberi: 55.2%, tiratore di liberi migliorabile. Rimbalzi: 5042.0 a partita, forte rimbalzista. Assist: 573.0 a partita, ottimo playmaker e passatore. Segna in media 4346.0 punti a partita. Win Shares in carriera: 33.1."
7497,Brandon Knight,2011,8,Top10,"Giocatore: Brandon Knight. Provenienza: Kentucky. Scelto al Draft NBA 2011 con la pick 8. Fascia di scelta: Top10. Tiro da 3: 35.2%, buon tiratore da 3 punti. Tiri liberi: 80.7%, buon tiratore di tiri liberi. Rimbalzi: 1385.0 a partita, forte rimbalzista. Assist: 1777.0 a partita, ottimo playmaker e passatore. Segna in media 6301.0 punti a partita. Win Shares in carriera: 11.6."
7498,Kemba Walker,2011,9,Top10,"Giocatore: Kemba Walker. Provenienza: UConn. Scelto al Draft NBA 2011 con la pick 9. Fascia di scelta: Top10. Tiro da 3: 36.0%, buon tiratore da 3 punti. Tiri liberi: 84.0%, buon tiratore di tiri liberi. Rimbalzi: 2831.0 a partita, forte rimbalzista. Assist: 3938.0 a partita, ottimo playmaker e passatore. Segna in media 14486.0 punti a partita. Win Shares in carriera: 59.8."
7499,Jimmer Fredette,2011,10,Top10,"Giocatore: Jimmer Fredette. Provenienza: BYU. Scelto al Draft NBA 2011 con la pick 10. Fascia di scelta: Top10. Tiro da 3: 37.2%, buon tiratore da 3 punti. Tiri liberi: 87.9%, eccellente tiratore di tiri liberi. Rimbalzi: 243.0 a partita, forte rimbalzista. Assist: 331.0 a partita, ottimo playmaker e passatore. Segna in media 1438.0 punti a partita. Win Shares in carriera: 2.2."
7500,Klay Thompson,2011,11,FirstRound,"Giocatore: Klay Thompson. Provenienza: Washington State. Scelto al Draft NBA 2011 con la pick 11. Fascia di scelta: FirstRound. Tiro da 3: 41.1%, ottimo tiratore da 3 punti. Tiri liberi: 86.0%, eccellente tiratore di tiri liberi. Rimbalzi: 3022.0 a partita, forte rimbalzista. Assist: 1977.0 a partita, ottimo playmaker e passatore. Segna in media 16439.0 punti a partita. Win Shares in carriera: 57.0."
7501,Alec Burks,2011,12,FirstRound,"Giocatore: Alec Burks. Provenienza: Colorado. Scelto al Draft NBA 2011 con la pick 12. Fascia di scelta: FirstRound. Tiro da 3: 38.4%, buon tiratore da 3 punti. Tiri liberi: 80.5%, buon tiratore di tiri liberi. Rimbalzi: 2618.0 a partita, forte rimbalzista. Assist: 1509.0 a partita, ottimo playmaker e passatore. Segna in media 8229.0 punti a partita. Win Shares in carriera: 31.2."
7502,Markieff Morris,2011,13,FirstRound,"Giocatore: Markieff Morris. Provenienza: Kansas. Scelto al Draft NBA 2011 con la pick 13. Fascia di scelta: FirstRound. Tiro da 3: 34.1%, tiratore da 3 punti discreto. Tiri liberi: 77.9%, buon tiratore di tiri liberi. Rimbalzi: 3843.0 a partita, forte rimbalzista. Assist: 1215.0 a partita, ottimo playmaker e passatore. Segna in media 8065.0 punti a partita. Win Shares in carriera: 27.3."
7503,Marcus Morris,2011,14,FirstRound,"Giocatore: Marcus Morris. Provenienza: Kansas. Scelto al Draft NBA 2011 con la pick 14. Fascia di scelta: FirstRound. Tiro da 3: 37.7%, buon tiratore da 3 punti. Tiri liberi: 77.4%, buon tiratore di tiri liberi. Rimbalzi: 3690.0 a partita, forte rimbalzista. Assist: 1235.0 a partita, ottimo playmaker e passatore. Segna in media 9965.0 punti a partita. Win Shares in carriera: 39.3."
7504,Kawhi Leonard,2011,15,FirstRound,"Giocatore: Kawhi Leonard. Provenienza: San Diego State. Scelto al Draft NBA 2011 con la pick 15. Fascia di scelta: FirstRound. Tiro da 3: 39.1%, buon tiratore da 3 punti. Tiri liberi: 85.9%, eccellente tiratore di tiri liberi. Rimbalzi: 4600.0 a partita, forte rimbalzista. Assist: 2203.0 a partita, ottimo playmaker e passatore. Segna in media 14494.0 punti a partita. Win Shares in carriera: 101.2."
7505,Nikola Vučević,2011,16,FirstRound,"Giocatore: Nikola Vučević. Provenienza: USC. Scelto al Draft NBA 2011 con la pick 16. Fascia di scelta: FirstRound. Tiro da 3: 34.8%, tiratore da 3 punti discreto. Tiri liberi: 77.0%, buon tiratore di tiri liberi. Rimbalzi: 10081.0 a partita, forte rimbalzista. Assist: 2774.0 a partita, ottimo playmaker e passatore. Segna in media 16557.0 punti a partita. Win Shares in carriera: 78.8."
7506,Iman Shumpert,2011,17,FirstRound,"Giocatore: Iman Shumpert. Provenienza: Georgia Tech. Scelto al Draft NBA 2011 con la pick 17. Fascia di scelta: FirstRound. Tiro da 3: 33.7%, tiratore da 3 punti discreto. Tiri liberi: 76.4%, buon tiratore di tiri liberi. Rimbalzi: 1534.0 a partita, forte rimbalzista. Assist: 845.0 a partita, ottimo playmaker e passatore. Segna in media 3320.0 punti a partita. Win Shares in carriera: 12.9."
7507,Chris Singleton,2011,18,FirstRound,"Giocatore: Chris Singleton. Provenienza: Florida State. Scelto al Draft NBA 2011 con la pick 18. Fascia di scelta: FirstRound. Tiro da 3: 31.9%, tiratore da 3 punti discreto. Tiri liberi: 63.3%, tiratore di liberi migliorabile. Rimbalzi: 472.0 a partita, forte rimbalzista. Assist: 92.0 a partita, ottimo playmaker e passatore. Segna in media 612.0 punti a partita. Win Shares in carriera: 2.3."
7508,Tobias Harris,2011,19,FirstRound,"Giocatore: Tobias Harris. Provenienza: Tennessee. Scelto al Draft NBA 2011 con la pick 19. Fascia di scelta: FirstRound. Tiro da 3: 36.5%, buon tiratore da 3 punti. Tiri liberi: 83.6%, buon tiratore di tiri liberi. Rimbalzi: 5948.0 a partita, forte rimbalzista. Assist: 2281.0 a partita, ottimo playmaker e passatore. Segna in media 15541.0 punti a partita. Win Shares in carriera: 75.1."
7509,Donatas Motiejūnas,2011,20,FirstRound,"Giocatore: Donatas Motiejūnas. Provenienza: Overseas (Lithuania). Scelto al Draft NBA 2011 con la pick 20. Fascia di scelta: FirstRound. Tiro da 3: 30.0%, tiratore da 3 punti discreto. Tiri liberi: 59.7%, tiratore di liberi migliorabile. Rimbalzi: 952.0 a partita, forte rimbalzista. Assist: 269.0 a partita, ottimo playmaker e passatore. Segna in media 1832.0 punti a partita. Win Shares in carriera: 7.1."
7510,Nolan Smith,2011,21,FirstRound,"Giocatore: Nolan Smith. Provenienza: Duke. Scelto al Draft NBA 2011 con la pick 21. Fascia di scelta: FirstRound. Tiro da 3: 26.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 71.4%, tiratore di liberi migliorabile. Rimbalzi: 83.0 a partita, forte rimbalzista. Assist: 97.0 a partita, ottimo playmaker e passatore. Segna in media 277.0 punti a partita. Win Shares in carriera: -0.8."
7511,Kenneth Faried,2011,22,FirstRound,"Giocatore: Kenneth Faried. Provenienza: Morehead State University. Scelto al Draft NBA 2011 con la pick 22. Fascia di scelta: FirstRound. Tiro da 3: 22.2%, tiratore da 3 punti poco affidabile. Tiri liberi: 65.4%, tiratore di liberi migliorabile. Rimbalzi: 3884.0 a partita, forte rimbalzista. Assist: 470.0 a partita, ottimo playmaker e passatore. Segna in media 5430.0 punti a partita. Win Shares in carriera: 38.8."
7512,Nikola Mirotić,2011,23,FirstRound,"Giocatore: Nikola Mirotić. Provenienza: Overseas (Montenegro). Scelto al Draft NBA 2011 con la pick 23. Fascia di scelta: FirstRound. Tiro da 3: 35.9%, buon tiratore da 3 punti. Tiri liberi: 80.8%, buon tiratore di tiri liberi. Rimbalzi: 1894.0 a partita, forte rimbalzista. Assist: 407.0 a partita, ottimo playmaker e passatore. Segna in media 3910.0 punti a partita. Win Shares in carriera: 20.8."
7513,Reggie Jackson,2011,24,FirstRound,"Giocatore: Reggie Jackson. Provenienza: Boston College. Scelto al Draft NBA 2011 con la pick 24. Fascia di scelta: FirstRound. Tiro da 3: 34.5%, tiratore da 3 punti discreto. Tiri liberi: 85.4%, eccellente tiratore di tiri liberi. Rimbalzi: 2463.0 a partita, forte rimbalzista. Assist: 3606.0 a partita, ottimo playmaker e passatore. Segna in media 10845.0 punti a partita. Win Shares in carriera: 36.3."
7514,MarShon Brooks,2011,25,FirstRound,"Giocatore: MarShon Brooks. Provenienza: Providence. Scelto al Draft NBA 2011 con la pick 25. Fascia di scelta: FirstRound. Tiro da 3: 34.5%, tiratore da 3 punti discreto. Tiri liberi: 75.1%, buon tiratore di tiri liberi. Rimbalzi: 424.0 a partita, forte rimbalzista. Assist: 282.0 a partita, ottimo playmaker e passatore. Segna in media 1592.0 punti a partita. Win Shares in carriera: 3.3."
7515,Jordan Hamilton,2011,26,FirstRound,"Giocatore: Jordan Hamilton. Provenienza: Texas. Scelto al Draft NBA 2011 con la pick 26. Fascia di scelta: FirstRound. Tiro da 3: 35.7%, buon tiratore da 3 punti. Tiri liberi: 67.0%, tiratore di liberi migliorabile. Rimbalzi: 429.0 a partita, forte rimbalzista. Assist: 127.0 a partita, ottimo playmaker e passatore. Segna in media 890.0 punti a partita. Win Shares in carriera: 3.0."
7516,JaJuan Johnson,2011,27,FirstRound,"Giocatore: JaJuan Johnson. Provenienza: Purdue. Scelto al Draft NBA 2011 con la pick 27. Fascia di scelta: FirstRound. Tiri liberi: 66.7%, tiratore di liberi migliorabile. Rimbalzi: 58.0 a partita, forte rimbalzista. Assist: 6.0 a partita, buon passatore. Segna in media 114.0 punti a partita. Win Shares in carriera: 0.2."
7517,Norris Cole,2011,28,FirstRound,"Giocatore: Norris Cole. Provenienza: Cleveland State University. Scelto al Draft NBA 2011 con la pick 28. Fascia di scelta: FirstRound. Tiro da 3: 32.4%, tiratore da 3 punti discreto. Tiri liberi: 74.3%, tiratore di liberi migliorabile. Rimbalzi: 702.0 a partita, forte rimbalzista. Assist: 981.0 a partita, ottimo playmaker e passatore. Segna in media 2506.0 punti a partita. Win Shares in carriera: 3.0."
7518,Cory Joseph,2011,29,FirstRound,"Giocatore: Cory Joseph. Provenienza: Texas. Scelto al Draft NBA 2011 con la pick 29. Fascia di scelta: FirstRound. Tiro da 3: 34.9%, tiratore da 3 punti discreto. Tiri liberi: 78.5%, buon tiratore di tiri liberi. Rimbalzi: 2066.0 a partita, forte rimbalzista. Assist: 2494.0 a partita, ottimo playmaker e passatore. Segna in media 5777.0 punti a partita. Win Shares in carriera: 31.6."
7519,Jimmy Butler,2011,30,FirstRound,"Giocatore: Jimmy Butler. Provenienza: Marquette. Scelto al Draft NBA 2011 con la pick 30. Fascia di scelta: FirstRound. Tiro da 3: 32.8%, tiratore da 3 punti discreto. Tiri liberi: 84.3%, buon tiratore di tiri liberi. Rimbalzi: 4598.0 a partita, forte rimbalzista. Assist: 3718.0 a partita, ottimo playmaker e passatore. Segna in media 15694.0 punti a partita. Win Shares in carriera: 121.3."
7520,Bojan Bogdanović,2011,31,SecondRound,"Giocatore: Bojan Bogdanović. Provenienza: Overseas (Bosnia & Herzegovina). Scelto al Draft NBA 2011 con la pick 31. Fascia di scelta: SecondRound. Tiro da 3: 39.4%, buon tiratore da 3 punti. Tiri liberi: 85.9%, eccellente tiratore di tiri liberi. Rimbalzi: 2559.0 a partita, forte rimbalzista. Assist: 1194.0 a partita, ottimo playmaker e passatore. Segna in media 11184.0 punti a partita. Win Shares in carriera: 37.6."
7521,Justin Harper,2011,32,SecondRound,"Giocatore: Justin Harper. Provenienza: Richmond. Scelto al Draft NBA 2011 con la pick 32. Fascia di scelta: SecondRound. Tiro da 3: 27.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 33.3%, tiratore di liberi migliorabile. Rimbalzi: 18.0 a partita, forte rimbalzista. Assist: 4.0 a partita, buon passatore. Segna in media 45.0 punti a partita. Win Shares in carriera: -0.3."
7522,Kyle Singler,2011,33,SecondRound,"Giocatore: Kyle Singler. Provenienza: Duke. Scelto al Draft NBA 2011 con la pick 33. Fascia di scelta: SecondRound. Tiro da 3: 36.2%, buon tiratore da 3 punti. Tiri liberi: 78.6%, buon tiratore di tiri liberi. Rimbalzi: 1026.0 a partita, forte rimbalzista. Assist: 272.0 a partita, ottimo playmaker e passatore. Segna in media 2326.0 punti a partita. Win Shares in carriera: 10.0."
7523,Shelvin Mack,2011,34,SecondRound,"Giocatore: Shelvin Mack. Provenienza: Butler. Scelto al Draft NBA 2011 con la pick 34. Fascia di scelta: SecondRound. Tiro da 3: 33.0%, tiratore da 3 punti discreto. Tiri liberi: 73.1%, tiratore di liberi migliorabile. Rimbalzi: 894.0 a partita, forte rimbalzista. Assist: 1421.0 a partita, ottimo playmaker e passatore. Segna in media 2997.0 punti a partita. Win Shares in carriera: 10.3."
7524,Tyler Honeycutt,2011,35,SecondRound,"Giocatore: Tyler Honeycutt. Provenienza: UCLA. Scelto al Draft NBA 2011 con la pick 35. Fascia di scelta: SecondRound. Tiro da 3: 20.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 71.4%, tiratore di liberi migliorabile. Rimbalzi: 24.0 a partita, forte rimbalzista. Assist: 9.0 a partita, ottimo playmaker e passatore. Segna in media 28.0 punti a partita. Win Shares in carriera: -0.1."
7525,Jordan Williams,2011,36,SecondRound,"Giocatore: Jordan Williams. Provenienza: Maryland. Scelto al Draft NBA 2011 con la pick 36. Fascia di scelta: SecondRound. Tiri liberi: 65.2%, tiratore di liberi migliorabile. Rimbalzi: 156.0 a partita, forte rimbalzista. Assist: 11.0 a partita, ottimo playmaker e passatore. Segna in media 197.0 punti a partita. Win Shares in carriera: 1.3."
7526,Trey Thompkins,2011,37,SecondRound,"Giocatore: Trey Thompkins. Provenienza: Georgia. Scelto al Draft NBA 2011 con la pick 37. Fascia di scelta: SecondRound. Tiro da 3: 30.8%, tiratore da 3 punti discreto. Tiri liberi: 71.4%, tiratore di liberi migliorabile. Rimbalzi: 24.0 a partita, forte rimbalzista. Assist: 3.0 a partita, non particolarmente orientato agli assist. Segna in media 57.0 punti a partita. Win Shares in carriera: 0.0."
7527,Chandler Parsons,2011,38,SecondRound,"Giocatore: Chandler Parsons. Provenienza: Florida. Scelto al Draft NBA 2011 con la pick 38. Fascia di scelta: SecondRound. Tiro da 3: 37.3%, buon tiratore da 3 punti. Tiri liberi: 71.3%, tiratore di liberi migliorabile. Rimbalzi: 1972.0 a partita, forte rimbalzista. Assist: 1201.0 a partita, ottimo playmaker e passatore. Segna in media 5571.0 punti a partita. Win Shares in carriera: 28.9."
7528,Jeremy Tyler,2011,39,SecondRound,"Giocatore: Jeremy Tyler. Provenienza: High School. Scelto al Draft NBA 2011 con la pick 39. Fascia di scelta: SecondRound. Tiri liberi: 55.7%, tiratore di liberi migliorabile. Rimbalzi: 269.0 a partita, forte rimbalzista. Assist: 25.0 a partita, ottimo playmaker e passatore. Segna in media 373.0 punti a partita. Win Shares in carriera: 0.3."
7529,Jon Leuer,2011,40,SecondRound,"Giocatore: Jon Leuer. Provenienza: Wisconsin. Scelto al Draft NBA 2011 con la pick 40. Fascia di scelta: SecondRound. Tiro da 3: 32.8%, tiratore da 3 punti discreto. Tiri liberi: 76.7%, buon tiratore di tiri liberi. Rimbalzi: 1426.0 a partita, forte rimbalzista. Assist: 301.0 a partita, ottimo playmaker e passatore. Segna in media 2395.0 punti a partita. Win Shares in carriera: 13.2."
7530,Darius Morris,2011,41,SecondRound,"Giocatore: Darius Morris. Provenienza: Michigan. Scelto al Draft NBA 2011 con la pick 41. Fascia di scelta: SecondRound. Tiro da 3: 32.2%, tiratore da 3 punti discreto. Tiri liberi: 63.0%, tiratore di liberi migliorabile. Rimbalzi: 126.0 a partita, forte rimbalzista. Assist: 189.0 a partita, ottimo playmaker e passatore. Segna in media 430.0 punti a partita. Win Shares in carriera: -0.3."
7531,Dāvis Bertāns,2011,42,SecondRound,"Giocatore: Dāvis Bertāns. Provenienza: Overseas (Latvia). Scelto al Draft NBA 2011 con la pick 42. Fascia di scelta: SecondRound. Tiro da 3: 39.6%, buon tiratore da 3 punti. Tiri liberi: 86.3%, eccellente tiratore di tiri liberi. Rimbalzi: 1159.0 a partita, forte rimbalzista. Assist: 448.0 a partita, ottimo playmaker e passatore. Segna in media 3661.0 punti a partita. Win Shares in carriera: 18.6."
7532,Malcolm Lee,2011,43,SecondRound,"Giocatore: Malcolm Lee. Provenienza: UCLA. Scelto al Draft NBA 2011 con la pick 43. Fascia di scelta: SecondRound. Tiro da 3: 29.4%, tiratore da 3 punti poco affidabile. Tiri liberi: 70.3%, tiratore di liberi migliorabile. Rimbalzi: 65.0 a partita, forte rimbalzista. Assist: 51.0 a partita, ottimo playmaker e passatore. Segna in media 140.0 punti a partita. Win Shares in carriera: 0.4."
7533,Charles Jenkins,2011,44,SecondRound,"Giocatore: Charles Jenkins. Provenienza: Hofstra. Scelto al Draft NBA 2011 con la pick 44. Fascia di scelta: SecondRound. Tiro da 3: 18.2%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.4%, buon tiratore di tiri liberi. Rimbalzi: 100.0 a partita, forte rimbalzista. Assist: 214.0 a partita, ottimo playmaker e passatore. Segna in media 408.0 punti a partita. Win Shares in carriera: 0.5."
7534,Josh Harrellson,2011,45,SecondRound,"Giocatore: Josh Harrellson. Provenienza: Kentucky. Scelto al Draft NBA 2011 con la pick 45. Fascia di scelta: SecondRound. Tiro da 3: 34.7%, tiratore da 3 punti discreto. Tiri liberi: 62.9%, tiratore di liberi migliorabile. Rimbalzi: 227.0 a partita, forte rimbalzista. Assist: 26.0 a partita, ottimo playmaker e passatore. Segna in media 265.0 punti a partita. Win Shares in carriera: 2.1."
7535,Andrew Goudelock,2011,46,SecondRound,"Giocatore: Andrew Goudelock. Provenienza: College of Charleston. Scelto al Draft NBA 2011 con la pick 46. Fascia di scelta: SecondRound. Tiro da 3: 34.5%, tiratore da 3 punti discreto. Tiri liberi: 87.5%, eccellente tiratore di tiri liberi. Rimbalzi: 34.0 a partita, forte rimbalzista. Assist: 24.0 a partita, ottimo playmaker e passatore. Segna in media 197.0 punti a partita. Win Shares in carriera: 0.0."
7536,Travis Leslie,2011,47,SecondRound,"Giocatore: Travis Leslie. Provenienza: Georgia. Scelto al Draft NBA 2011 con la pick 47. Fascia di scelta: SecondRound. Tiri liberi: 44.4%, tiratore di liberi migliorabile. Rimbalzi: 9.0 a partita, forte rimbalzista. Assist: 5.0 a partita, buon passatore. Segna in media 14.0 punti a partita. Win Shares in carriera: 0.1."
7537,Keith Benson,2011,48,SecondRound,"Giocatore: Keith Benson. Provenienza: Oakland. Scelto al Draft NBA 2011 con la pick 48. Fascia di scelta: SecondRound. Tiri liberi: -10000.0%, tiratore di liberi migliorabile. Rimbalzi: 3.0 a partita, rimbalzista non di impatto. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
